id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,description Spanish,description Portuguese,usage_tip,sort_order
26,2018-08-27 21:52:55,2019-07-09 21:54:15,Men's Health,Salud masculina,Saúde dos homens,recipes/3b6ff7cd9611f25a558ea65109c04511.jpeg,111111,"Men's health encompasses issues that are unique to men and those that are particularly common and challenging for the male gender. These issues primarily include the improper functioning of primary sex organs in the male reproductive system, hormone imbalance, types of cancer, heart disease, high blood pressure, and mental health issues. Part of maintaining health and well-being includes adjusting to fluctuating hormone levels and other physical and emotional changes that take place as men mature. Since men are independent by nature, empowering themselves with knowledge and practical application of natural remedies can help them reduce health risks while managing mood and helping the body maintain better overall health.","La salud del hombre abarca temas que son exclusivos de los hombres y aquellos que son particularmente comunes y desafiantes para el género masculino. Estos problemas incluyen principalmente el funcionamiento inadecuado de los órganos sexuales primarios en el sistema reproductivo masculino, el desequilibrio hormonal, los tipos de cáncer, las enfermedades cardíacas, la hipertensión arterial y los problemas de salud mental. Parte de mantener la salud y el bienestar incluye adaptarse a los fluctuantes niveles hormonales y a otros cambios físicos y emocionales que tienen lugar a medida que los hombres maduran. Dado que los hombres son independientes por naturaleza, capacitarse a sí mismos con el conocimiento y la aplicación práctica de los remedios naturales puede ayudarles a reducir los riesgos para la salud al mismo tiempo que controlan el estado de ánimo y ayudan al cuerpo a mantener una mejor salud en general.","A saúde dos homens engloba problemas que lhes são únicos, além daqueles que são especialmente comuns e desafiadores para o gênero masculino. Estes tecidos incluem, principalmente, o funcionamento inadequado dos órgãos sexuais primários no sistema reprodutor masculino, equilíbrio hormonal, tipos de câncer, doenças cardíacas, alta pressão sanguínea e problemas mentais de saúde. Parte da manutenção da saúde e do bem-estar inclui o ajuste aos níveis oscilantes de hormônio e outras alterações físicas e emocionais que ocorrem quando os homens envelhecem. Já que os homens são independentes por natureza, empoderá-los com conhecimento e aplicação prática de remédios naturais pode ajudá-los a reduzir riscos de saúde ao mesmo tempo em que gerenciam o humor e ajudam o corpo a manter uma melhor saúde geral.","Get oils in, on and around you. Start with a couple drops per day and go from there. Use common sense. Whether its taking oils in a capsule, glass of water, or under tongue for internal use; using as an aftershave, applying them to bottoms of feet or on an area of concern for topical use; smelling or diffusing them for aromatic purposes, enjoy the benefits to all aspect of men’s health.",0
27,2018-08-27 21:56:50,2019-06-28 23:20:25,Mood & Behavior,Estado de ánimo y comportamiento,Humor e Comportamento,recipes/7aa9f8b067afab3e82a0b51de316e793.jpeg,111111,"Mood challenges and disorders are becoming more prevalent in our world filled with technology and social media. They are disconnecting us from one another and taking a toll on personal relationships. Another contributor to emotional and mental health is the health of the digestive system. As digestive issues and disorders are on the rise, in part due to modern diets, the malnutrition neurotransmitters in the gut are adding to our mood challenges. Essential oils can assist with cleansing and balancing the GI tract, benefit brain functions, including focus, mood, and memory with both aromatic and topical application. In fact, inhalation quickly affects the limbic system of the brain which helps relay and respond to emotions.","Los desafíos y trastornos del estado de ánimo son cada vez más frecuentes en nuestro mundo lleno de tecnología y medios sociales. Nos están desconectando unos de otros y están afectando nuestras relaciones personales. Otro factor que contribuye a la salud emocional y mental es la salud del sistema digestivo. A medida que los problemas y trastornos digestivos van en aumento, en parte debido a las dietas modernas, los neurotransmisores de la desnutrición en el intestino se suman a nuestros desafíos del estado de ánimo. Los aceites esenciales pueden ayudar a limpiar y equilibrar el tracto gastrointestinal, beneficiar las funciones cerebrales, incluyendo el enfoque, el estado de ánimo y la memoria con una aplicación tanto aromática como tópica. De hecho, la inhalación afecta rápidamente el sistema límbico del cerebro que ayuda a transmitir y responder a las emociones.","Desafios e distúrbios de humor estão se tornando mais predominantes no nosso mundo, repleto de tecnologia e mídia social. Eles estão nos desligando de nós mesmos e pagando um preço nas relações pessoais. Outro fator contribuinte para a saúde emocional e mental é a saúde do sistema digestivo. Como os problemas e distúrbios digestivos estão em alta, em parte, devido a dietas modernas, os neurotransmissores de desnutrição no intestino estão adicionando desafios ao nosso humor. Os óleos essenciais podem auxiliar na limpeza e no equilíbrio do trato gastrointestinal, beneficiar funções cerebrais, incluindo foco, humor, memória com aplicação tanto aromática quanto tópica. Na verdade, a inalação afeta rapidamente o sistema límbico do cérebro que ajuda a retransmitir e responder às emoções.","Aromatic: Diffuse oils of choice, inhale from bottle, apply a few drops to clothing, or any other method that supports inhalation for oils to enter brain via nose.Topical: Apply oils as close to brain as possible such as on forehead, under nose, back of neck (especially in suboccipital triangles), roof of mouth (place oil on pad of thumb, place thumb on roof of mouth and suck). Applying oils on chest allows breathing in vapors.Internal: Place one to five drops of chosen oil in water to drink or take in a capsule, drop under tongue, lick a drop off back of hand, apply to roof of mouth (place oil on pad of thumb and then place pad on roof of mouth).",0
28,2018-08-27 22:04:02,2019-02-08 11:49:54,Muscular,Muscular,Muscular,recipes/fd72b027207319d1f86f7d69fc490fad.jpeg,111111,"The muscular system consists of 650 muscles in three main categories: skeletal, smooth, and cardiac. It is controlled by the nervous system via two pathways: somatic and autonomic. The muscular system is constantly in motion supporting body functions. Essential oils have a unique ability to affect muscles and connective tissue and to support muscle function on a cellular level. Once oils are applied, users often experience near-instant relief. Minor issues and injuries are easily managed with either topical or internal application. For more serious muscle and tendon issues, professional medical care is appropriate. Traditional treatment methods can be enhanced and supported with essential oil and nutritional supplement solutions.","El sistema muscular consta de 650 músculos en tres categorías principales: esqueléticos, lisos y cardíacos. Está controlado por el sistema nervioso a través de dos vías: somática y autonómica. El sistema muscular está en constante movimiento apoyando las funciones corporales. Los aceites esenciales tienen una habilidad única para afectar los músculos y el tejido conectivo y para apoyar la función muscular a nivel celular. Una vez que se aplican los aceites, los usuarios a menudo experimentan un alivio casi instantáneo. Los problemas y lesiones menores se manejan fácilmente con una aplicación tópica o interna. Para problemas más serios de músculos y tendones, la atención médica profesional es apropiada. Los métodos de tratamiento tradicionales pueden ser mejorados y apoyados con soluciones de aceites esenciales y suplementos nutricionales.","O sistema muscular consiste de 650 músculos em três categorias principais: músculo esquelético, liso e cardíaco. Ele é controlado pelo sistema nervoso por meio de dois caminhos: somático e autônomo. O sistema muscular está em constante movimento, dando suporte às funções do corpo. Os óleos essenciais têm uma habilidade única de afetar os músculos e o tecido conjuntivo e de dar suporte à função muscular no nível celular. Uma vez aplicados os óleos, os usuários geralmente sentem um alívio quase instantâneo. Problemas e ferimentos menores são facilmente gerenciados com uma aplicação tópica ou interna. Para problemas mais sérios no músculo e nos tendões, recomenda-se o cuidado médico adequado. Os métodos de tratamento tradicionais podem ser desenvolvidos e apoiados com óleo essencial e soluções nutricionais suplementares.","Topical: Apply oils directly to area of concern, massage in thoroughly whenever possible. Drive oils in with heat, cold, or moisture. Use carrier oil as needed or desired. Layering multiple oils over affected area, placing them on tissue one at a time, is very effective. Any kind of cream or carrier barrier will slow absorption if placed on first and improve it if placed on last. Acute: Apply often, every 20-30 minutes, until symptoms subside, then reduce to every two to six hours.Chronic: Apply two to three times daily.Internal: Consume oils to support resolving inflammation in a capsule or under tongue.",0
29,2018-08-27 22:10:40,2019-06-28 23:22:03,Nervous System,Sistema nervioso,Sistema Nervoso,recipes/4f9921a70b6010c990f15ea7a6afc7d9.jpeg,111111,"The nervous system is a complex system of nerves and specialized cells that allows the body to transmit and receive messages. It serves as the body’s primary control and communications center, responsible for transmitting and receiving messages between every other system in the body. Essential oils can facilitate the complex messaging that occurs throughout the nervous system. They help with homeostasis, circulation, and brain function as the brain interprets and sends out data. They help the neurons transmitting and receiving messages be more efficient due to their regenerative and soothing properties. They address root causes of ailments connected to the nervous system, helping improve symptoms as the body has support in helping itself.","El sistema nervioso es un sistema complejo de nervios y células especializadas que permite al cuerpo transmitir y recibir mensajes. Sirve como el principal centro de control y comunicaciones del cuerpo, responsable de transmitir y recibir mensajes entre todos los demás sistemas del cuerpo. Los aceites esenciales pueden facilitar la mensajería compleja que ocurre en todo el sistema nervioso. Ayudan con la homeostasis, la circulación y la función cerebral a medida que el cerebro interpreta y envía los datos. Ayudan a las neuronas que transmiten y reciben mensajes a ser más eficientes debido a sus propiedades regenerativas y calmantes. Tratan las causas de raíz de las dolencias relacionadas con el sistema nervioso, ayudando a mejorar los síntomas, ya que el cuerpo tiene apoyo para ayudarse a sí mismo.","O sistema nervoso é um sistema complexo de nervos e células especializadas que permitem que o corpo transmita e receba mensagens. Ele serve como controle principal do corpo e como centro de comunicação responsável por transmitir e receber mensagens entre todos os outros sistemas no corpo. Os óleos essenciais podem facilitar o envio complexo de mensagens que ocorre no sistema nervoso. Eles auxiliam na homeostase, na circulação e no funcionamento do cérebro, enquanto este interpreta e transmite dados. Eles ajudam os neurônios que transmitem e recebem mensagens a serem mais eficientes devido às suas propriedades regeneradoras e suavizante. Eles tratam a causa principal de doenças ligadas ao sistema nervoso, ajudando a melhorar os sintomas enquanto o corpo tem suporte para ajudar a si mesmo.",Topical: Apply selected oil(s) directly to any area of concern remembering to use a carrier oil if necessary to prevent sensitivity. Internal: Consume oils in a capsule or under tongue to address nervous issues and bring a particular chemical message to affected areas. Aromatic: Inhaling from a preparation or diffusing selected oils can have direct impact on brain and nervous system via olfactory pathways.,0
30,2018-08-27 22:13:54,2019-02-08 11:49:54,Oral Health,Salud bucal,Saúde Oral,recipes/f26394a590aee624ab69a293977b5809.jpeg,111111,"Although oral health is often treated separately from the body as a whole, the health of the mouth and its tissues impacts overall health. Poor oral health may be the cause of a more serious underlying disease process or may predispose an individual to other health conditions. Essential oils are a particularly effective means of supporting oral health, partly because they are antibacterial and antifungal in nature. Clove oil helps to relieve oral pain, cinnamon and peppermint are effective against plaque and gum disease, melaleuca is soothing and helpful in eradicating canker sores, and lavender is soothing to sore muscles that result from teeth grinding. Oil pulling is also particularly beneficial to restoring and maintaining oral health.","Aunque la salud bucal se trata a menudo por separado del cuerpo en su conjunto, la salud de la boca y de sus tejidos influye en la salud general. La mala salud bucal puede ser la causa de un proceso de enfermedad subyacente más grave o puede predisponer a un individuo a otras condiciones de salud. Los aceites esenciales son un medio particularmente efectivo para apoyar la salud bucal, en parte porque son antibacterianos y antifúngicos por naturaleza. El aceite de clavo ayuda a aliviar el dolor oral, la canela y la menta son eficaces contra la placa y la enfermedad de las encías, la melaleuca es calmante y útil para erradicar las aftas dolorosas, y la lavanda es calmante para los músculos doloridos que resultan del rechinar de los dientes. La extracción de aceite también es particularmente beneficiosa para restaurar y mantener la salud bucal.","Embora a saúde oral seja geralmente tratada separadamente do corpo como um todo, a saúde da boca e seus tecidos impactam a saúde geral. Uma saúde oral deficiente pode ser a causa de um processo de doença subjacente mais sério ou pode predispor um indivíduo a outras condições de saúde. Os óleos essenciais são um meio especialmente eficiente de dar suporte à saúde bucal, especialmente porque têm uma natureza antibacteriana e antifúngica. O óleo de cravo ajuda a aliviar a dor bucal, canela e hortelã são eficientes contra placas e gengivite, melaleuca é suavizante e útil na eliminação de dores de cancro e lavanda é suavizante para os músculos que resultam do rangido dos dentes. A aplicação de óleo é especialmente benéfica para a restauração e manutenção da saúde bucal.","Topical: Apply oils directly to area of concern in mouth such as gums, teeth, tongue, sores, etc. To relieve pain, also apply pain-relieving oils to outside cheek/jaw area (can use a carrier oil as needed); apply frequently as needed for acute situations. Internal: Place oils on toothbrush and brush teeth with selected oils to affect surface of teeth. Ingest oils (e.g. lemon) to change pH (alkalize) in body/mouth which affects tooth and oral health.",0
31,2018-08-27 22:19:05,2019-06-19 04:25:04,Pain,Dolor,Dor,recipes/458407fb0d2135b1745c76c1bd5d1be9.jpeg,111111,"Inflammation is the body’s biological response to anything the body considers harmful. Healthy inflammation is part of the innate immune system and is necessary for the body to prevent the breakdown of body tissues due to pathogens or injury. Pain, closely related to inflammation, can be slight, moderate or severe, and can manifest in a myriad of ways. Chronic pain can lead to loss of ability to work or function in relationships, addiction to pain medications, and feelings of frustration and helplessness. Responding to both inflammation and pain with natural remedies and essential oils can be highly effective since both these topics involve systematic bodily responses to injury or disease; natural remedies support the body in doing its job.","La inflamación es la respuesta biológica del cuerpo a cualquier cosa que el cuerpo considere dañina. La inflamación saludable es parte del sistema inmunológico innato y es necesaria para que el cuerpo evite la descomposición de los tejidos corporales debido a patógenos o lesiones. El dolor, estrechamente relacionado con la inflamación, puede ser leve, moderado o severo, y puede manifestarse de muchas maneras. El dolor crónico puede llevar a la pérdida de la capacidad para trabajar o funcionar en las relaciones, la adicción a los medicamentos para el dolor y los sentimientos de frustración e impotencia. Responder tanto a la inflamación como al dolor con remedios naturales y aceites esenciales puede ser muy eficaz, ya que ambos temas implican respuestas corporales sistemáticas a lesiones o enfermedades; los remedios naturales ayudan al cuerpo a hacer su trabajo.","A inflamação é a resposta biológica do corpo para qualquer coisa que o corpo considerar prejudicial. A inflamação saudável é parte do sistema imunológico inato e é necessária para que o corpo evite desagregação dos tecidos corporais devido a patógenos ou ferimento. A dor, intimamente relacionada à inflamação, pode ser leve, moderada ou severa e pode manifestar-se de diversas formas. A dor crônica pode gerar perda da habilidade de agir ou funcionar em relacionamentos, dependência de medicação analgésica ou sentimentos de frustração e incapacidade. A resposta à inflamação e à dor com remédios naturais e óleos essenciais pode ser altamente eficiente, uma vez que estes dois tópicos envolvem respostas corporais sistemáticas para ferimento ou doença. Os remédios naturais dão suporte ao corpo para fazer seu trabalho.","Topical: Very effective for many situations especially when it is more structural; most importantly, apply oils directly to any area of concern remembering to use a carrier oil if necessary to prevent sensitivity. Apply often, every 20-30 minutes, until symptoms subside, then reduce to every two to six hours for acute pain. For chronic pain, apply two to three times daily. Layering is also very effective for using multiple oils at the same time; apply one at a time. Internal: Highly effective for more chronic or internal pain; place oils in a capsule or drop under tongue (hold for 30 seconds; swallow).",0
32,2018-08-27 22:24:05,2019-02-08 11:49:54,Parasites,Parásitos,Parasitas,recipes/55b8a4bebf6a63a32ffc6bd0cb326b03.jpeg,111111,"A parasite is an organism that lives on or in another organism, and gets food at the expense of its host. The majority of human parasites are microscopic and can infest tissues all over the body. Not all parasites cause sickness, but those that do can cause incredible damage to the human body. Most parasites reproduce very quickly and infest human tissues and organs. There are over a thousand types of parasites. Parasites can be especially threatening due to their mobile nature (they move from tissue to tissue, wreaking havoc in their wake) and ability to reproduce so quickly. Essential oils should be considered as part of a well-planned approach to regain systemic balance after parasitic damage is discovered.","Un parásito es un organismo que vive en otro organismo y obtiene alimentos a expensas de su huésped. La mayoría de los parásitos humanos son microscópicos y pueden infestar los tejidos de todo el cuerpo. No todos los parásitos causan enfermedades, pero los que las causan pueden causar daños increíbles al cuerpo humano. La mayoría de los parásitos se reproducen muy rápidamente e infestan los tejidos y órganos humanos. Hay más de mil tipos de parásitos. Los parásitos pueden ser especialmente amenazadores debido a su naturaleza móvil (se mueven de un tejido a otro, causando estragos a su paso) y a su capacidad de reproducirse tan rápidamente. Los aceites esenciales deben ser considerados como parte de un enfoque bien planificado para recuperar el equilibrio sistémico después de que se descubra el daño parasitario.","Um parasita é um organismo que vive em outro organismo e obtém alimento às custas de seu hospedeiro. A maioria dos parasitas humanos são microscópicos e podem infestar tecidos no corpo todo. Nem todos os parasitas causam doenças, mas aqueles que causam, podem gerar um dano incrível ao corpo humano. A maioria dos parasitas reproduz-se muito rapidamente e infestam os tecidos e órgãos humanos. Há mais de mil tipos de parasitas. Os parasitas podem ser especialmente nocivos devido à sua natureza móvel (eles movem-se de tecido para tecido, causando estragos no seu percurso) e à habilidade de se reproduzir muito rapidamente. Os óleos essenciais devem ser considerados como parte de uma abordagem bem planejada para recuperar o equilíbrio sistêmico após descoberto dano parasitário.",The goal is to get oils to location(s) where parasite(s) lives (e.g. on skin or in gut). Consume or apply topically accordingly. Use a carrier oil to prevent sensitivity wherever needed.,0
33,2018-08-27 22:34:01,2019-02-08 11:49:54,Pregnancy,Embarazo,Gravidez,recipes/04077beb20f30757c8bc3f8f238f431c.jpeg,111111,"Pregnancy can be an exciting and joyous time in a woman’s life. Pregnant women must take steps to remain as healthy and well nourished as they possibly can. Labor is a process by which the baby inside the womb adjusts itself to its surroundings and passes out of the uterus to be born. Breastfeeding is the normal way of providing young infants the nutrients they need for healthy growth and development. Essential oils can assist with some of the uncomfortable changes that take place in a woman’s body during pregnancy, labor, and postpartum periods as well as during breastfeeding. Oils may be used for breast soreness, constipation, depression, fatigue, high blood pressure, nausea, sleep, stretch marks, swelling, and more.","El embarazo puede ser un momento emocionante y alegre en la vida de una mujer. Las mujeres embarazadas deben tomar medidas para mantenerse lo más sanas y bien alimentadas posible. El trabajo de parto es un proceso por el cual el bebé dentro del útero se ajusta a su entorno y sale del útero para nacer. La lactancia materna es la manera normal de proporcionar a los bebés pequeños los nutrientes que necesitan para un crecimiento y desarrollo saludables. Los aceites esenciales pueden ayudar con algunos de los cambios incómodos que se producen en el cuerpo durante el embarazo, el trabajo de parto y el posparto, así como durante la lactancia. Los aceites se pueden usar para el dolor en los senos, el estreñimiento, la depresión, la fatiga, la presión arterial alta, las náuseas, el sueño, las estrías, la hinchazón y más.","A gravidez pode ser um momento empolgante e alegre na vida da mulher. As mulheres grávidas devem tomar medidas para permanecer saudáveis e bem nutridas o máximo possível. O trabalho de parto é um processo por meio do qual o bebê dentro do útero ajusta-se ao seu entorno e passa pelo útero para nascer. A amamentação é a forma normal de fornecer aos seus bebês os nutrientes de que precisam para um crescimento e desenvolvimento saudáveis. Os óleos essenciais ajudar com algumas mudanças desconfortáveis que ocorrem no corpo de uma mulher durante os períodos de gravidez, parto e pós-parto, bem como durante a amamentação. Os óleos podem ser utilizados para dores nos seios, constipação, depressão, fadiga, alta pressão sanguínea, náusea, sono, estrias, inchaço, entre outros.","Use truly therapeutic, superior grade essential oils that are certified as pure, potent, genuine and authentic and subjected to rigorous testing to ensure no harmful ingredients are present. Many products on the market contain synthetic components/ingredients and are to be avoided altogether. Be aware. When using pure and potent oils, be aware of what they might do before using them. When using more powerful oils, use small amounts and dilute with a carrier oil. Be a wise steward. The first three months are the time baby develops rapidly. Simply be more cautious during the first trimester.Pay attention to how the body responds to dosages. As body weight increases, there may be a need to increase dosage accordingly. OR use less due to heightened sensitivity. Once again, pay attention to the body’s responses. Consider using oils diluted (especially if particularly strong or “hot”) as a habit during pregnancy versus using them NEAT (undiluted). The bottoms of the feet are an excellent conservative application location (commonly used with children). Another option is to do a patch test if concerned. Simply apply a single drop on skin and observe results prior to use.Use oils aromatically as a safe method during pregnancy. They are excellent for boosting mood and energy and creating an uplifting environment. The also support stress and tension reduction and promote a good night’s sleep.Consider the source. When it comes to trying to decipher facts regarding essential oil use during pregnancy and nursing, human studies are not conducted. Rather animal studies, mainly on rats, are the source of the majority of information. During these studies inordinately high doses of essential oils are injected at levels that exceed human consumption and fail to duplicate the human experience. Frankly, no human would consume or use these quantities nor do they inject them as a form of use. Err on the side of safety. In conclusion, use prudence, dilute, and avoid anything that simply doesn’t feel right. Some oils will be better diluted such as the “hot” oils listed in the usage section located earlier in this book. Consult with healthcare practitioner about usage as desired or needed.",0
34,2018-08-27 22:37:06,2019-07-11 21:56:45,Respiratory,Respiratorio,Respiratório,recipes/56a40fbf7a11f2e2290079a668ac745e.jpeg,111111,"Respiration is the process of inhaling, warming, filtering, controlling the humidity of, and exhaling air. Lungs exchange oxygen for carbon dioxide, and the heart pumps oxygenated blood to the rest of the body. In general, a respiratory illness can have a debilitating effect on one’s overall health. Many people mistake respiratory illnesses for other health problems, particularly when they experience an overall feeling of fatigue and malaise. Loss of appetite, indigestion, severe weight loss, and headaches are also quite common in respiratory diseases. Medical attention is absolutely essential for any respiratory ailment that is severe or persistent. Milder conditions can be resolved with the support of natural and simple home remedies.","La respiración es el proceso de inhalar, calentar, filtrar, controlar la humedad y exhalar aire. Los pulmones intercambian oxígeno por dióxido de carbono y el corazón bombea sangre oxigenada al resto del cuerpo. En general, una enfermedad respiratoria puede tener un efecto debilitante en la salud general. Muchas personas confunden las enfermedades respiratorias con otros problemas de salud, especialmente cuando experimentan una sensación general de fatiga y malestar. La pérdida de apetito, la indigestión, la pérdida de peso severa y los dolores de cabeza también son muy comunes en las enfermedades respiratorias. La atención médica es absolutamente esencial para cualquier enfermedad respiratoria que sea grave o persistente. Las condiciones más leves se pueden resolver con el apoyo de remedios caseros naturales y simples.","A respiração é o processo de inalação, aquecimento, filtração, controle da unidade e expiração do ar. Os pulmões permutam oxigênio por dióxido de carbono e o coração bombeia o sangue oxigenado para o restante do corpo. No geral, uma doença respiratória pode ter um efeito debilitante na saúde geral de uma pessoa. Muitas pessoas confundem doenças respiratórias com outros problemas de saúde, especialmente quando vivenciam uma sensação geral de fadiga ou mal-estar. Perda de apetite, indigestão, perda severa de peso e dor de cabeça também são bem comuns nas doenças respiratórias. É absolutamente essencial a atenção médica para qualquer doença respiratória severa ou persistente. As condições mais amenas podem ser resolvidas com o suporte de remédios caseiros naturais e simples.","Whether for preventative measures (to clear airborne pathogens and sterilize air) or to resolve respiratory conditions, essential oils are excellent for “clearing the air” in both the environment and the body’s own respiratory system as well as addressing contributing factors such as poor digestion. Aromatic: Diffuse (using a diffuser) or inhale selected oils. For a quick treatment, drop oil(s) in hands, rub together, cup around nose and mouth area (can avoid touching face) and repeatedly, deeply inhale through mouth and nose. Additionally, use oils can be applied under the nose, on clothing or bedding, or on jewelry made for diffusing purposes or such to create long-lasting inhalation exposure. Topical: Rub oils on chest (for aromatic benefit as well), back, forehead (sinuses), and on back side of toes and ball of foot (reflex points for head and chest).Internal: Place drops of oils in a capsule or in water for systemic or chronic support.Surfaces: Make a spray mixing essential oils in water with witch hazel for surfaces such as countertops and door knobs for cleaning purposes will also support eradicating bacteria, viruses, fungi, or other harmful germs.",0
35,2018-08-27 22:40:49,2019-07-09 20:37:56,Skeletal,Esquelético,Ósseo,recipes/11f9ded800fa31b37f9753c1da260c7a.jpeg,111111,"The body's skeletal structure comprises the framework upon which all other organs and tissues depend for proper placement and coordination. Bones are not inert material; they are alive, and need blood and oxygen to metabolize nutrients and produce waste. They respond to external stresses by changing shape to accommodate new mechanical demands. When there is a skeletal injury, the use of essential oils can accelerate the healing process and recovery time. For example, in the case of a broken bone, oils such as wintergreen and birch have been demonstrated to be useful in relieving and resolving inflammatory conditions and supporting injury recovery. Additionally, lemongrass essential oil supports the healing of any connective tissue damage.","La estructura esquelética del cuerpo comprende el marco del que dependen todos los demás órganos y tejidos para su correcta colocación y coordinación. Los huesos no son material inerte; están vivos y necesitan sangre y oxígeno para metabolizar los nutrientes y producir desechos. Responden a las tensiones externas cambiando de forma para adaptarse a las nuevas exigencias mecánicas. Cuando hay una lesión esquelética, el uso de aceites esenciales puede acelerar el proceso de curación y el tiempo de recuperación. Por ejemplo, en el caso de un hueso roto, se ha demostrado que los aceites como el gaulterio y el abedul son útiles para aliviar y resolver las afecciones inflamatorias y apoyar la recuperación de las lesiones. Además, el aceite esencial de hierba de limón ayuda a la curación de cualquier daño del tejido conectivo.","A estrutura óssea do corpo compreende o quadro do qual todos os outros órgãos e tecidos dependem para a colocação e coordenação adequadas. Os ossos não são material inerte. Eles são vivos e precisam de sangue e oxigênio para metabolizar os nutrientes e produzir resíduos. Eles respondem a estresses externos, mudando de forma para acomodar novas demandas mecânicas. Quando houver um ferimento ósseo, o uso dos óleos essenciais podem acelerar o processo de cura e recuperação. Por exemplo, no caso de um osso quebrado, os óleos como o wintergreen e bétula provaram ser úteis no alívio e na resolução de condições inflamatórias e no suporte à recuperação do ferimento. Além disso, o óleo essencial de capim-limão dá suporte ao processo de cura de qualquer dano ao tecido conjuntivo.","Topical: Apply oils directly to area of concern for structural issues and in the case of injury, massage in thoroughly whenever possible. Drive oils in with heat, cold, or moisture. Use carrier oil as needed or desired. Layering multiple oils over affected area, placing them on tissue one at a time, is very effective. Any kind of cream or carrier oil will slow absorption if placed on first and improve it if placed on last. Acute: Apply often, every 20-30 minutes, until symptoms subside, then reduce to every two to six hours.Chronic: Apply two to three times daily.Internal: Consume oils (to support resolving inflammation and bone repair) in a capsule or under tongue. place oils in a capsule or drop under tongue (hold for 30 seconds; swallow).",0
36,2018-08-27 22:44:25,2019-07-11 21:52:11,Sleep,Dormir,Sono,recipes/4548d5762f320e9f42af553d687ed44e.jpeg,111111,"Sleep describes the period when the body ceases to engage in most voluntary bodily functions, providing an opportunity for the body to focus on restoration and repair. During this time, conscious brain activity is fully or partially suspended, contributing to restoring and maintaining emotional, mental, and physical health. Countless individuals have turned to natural remedies to help fall asleep, stay asleep, and reach the deeper levels of sleep. There are supplements and essential oils that work together to reduce symptoms of the more serious sleeping disorders and should be considered as a viable addition or alternative to sleep treatments as advised by medical professionals.","El sueño describe el período en el que el cuerpo deja de participar en la mayoría de las funciones corporales voluntarias, proporcionando una oportunidad para que el cuerpo se concentre en la restauración y reparación. Durante este tiempo, la actividad cerebral consciente se suspende total o parcialmente, contribuyendo a restaurar y mantener la salud emocional, mental y física. Innumerables personas han recurrido a los remedios naturales para ayudar a conciliar el sueño, permanecer dormidos y alcanzar los niveles más profundos de sueño. Hay los suplementos y los aceites esenciales que trabajan juntos para reducir síntomas de los desórdenes más serios del sueño y se deben considerar como adición viable o alternativa a los tratamientos del sueño según lo aconsejado por los profesionales médicos.","O sono é caracterizado pelo período em que o corpo para de envolver-se na maioria das funções corporais voluntárias, fornecendo uma oportunidade para que o corpo consiga focar na restauração e recuperação. Durante este período, a atividade cerebral consciente fica total ou parcialmente suspensa, contribuindo para a restauração e manutenção da saúde emocional, mental e física. Inúmeros indivíduos recorreram a remédios naturais para ajudar a dormir, manter-se dormindo e alcançar níveis mais profundos de sono. Há suplementos e óleos essenciais que trabalham em conjunto para reduzir os sintomas dos distúrbios de insônia mais sérios e devem ser considerados como uma adição viável ou uma alternativa aos tratamentos de sono, conforme orientado por médicos.","To support optimal and restful sleep, inhalation and topical use of essential oils gives direct access to the brain through smell, relaxes tense muscles, and calms active minds. Aromatic: Diffuse selected oil(s) of choice, apply a few drops to clothing, bedding (e.g. pillow), or any other method that supports inhalation. Start exposure just before bedtime. Topical: Combine oils with soothing and relaxing massage techniques; apply oils on forehead, back, shoulders, under nose, and especially bottoms of feet from a pre-made or prepared roller bottle blend for ease. Applying oils on chest allows breathing in vapors. For chronic issues, use Oil Touch technique regularly.",0
